Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
-1.425 37.658 6.66 15.06 20.1 17.88 0.2 0.2 0.001 0.53 0.1 3.0 GANU_GPS
-1.1286 37.8065 5.56 13.71 19.13 16.89 0.11 0.1 0.0 -0.77 -0.77 0.48 AIRM_GPS
6.9071 44.6969 11.8 4.99 0.0 0.0 0.21 0.2 0.001 -3.28 0.0 0.72 SVRN_GPS
7.0048 45.9465 12.08 4.09 0.0 0.0 0.17 0.19 0.001 -5.64 0.0 0.47 ARGR_GPS
6.1026 45.926 14.15 6.42 19.94 14.19 0.21 0.34 -0.0 -1.38 -1.8 1.19 ANNE_GPS
76.969 8.423 2.27 -0.46 46.43 36.03 2.77 2.37 -0.009 0.19 0.19 3.0 TIR0_GPS
26.3944 47.9513 15.83 -10.18 23.3 9.53 0.56 0.52 0.0 -0.92 -0.92 0.9 DORO_GPS
15.29 37.85 8.22 6.84 19.22 17.55 0.33 0.25 -0.0 0.99 0.15 2.4 TAOR_GPS
15.265 37.87 6.05 5.81 20.94 19.18 0.14 0.14 -0.002 0.14 0.14 3.0 9532_GPS
14.992 37.334 7.45 7.58 22.81 20.79 0.29 0.3 0.024 0.14 0.14 3.0 ISCP_GPS
15.08 37.53 7.16 -0.68 22.4 16.56 0.14 0.16 -0.0 4.66 2.87 0.49 CTAC_GPS
15.08209 37.5136 7.91 3.58 23.11 15.98 0.18 0.2 0.027 1.52 0.25 0.8 EIIV_GPS
14.3035 37.5231 5.3 4.88 20.93 18.3 0.21 0.15 -0.0 0.85 1.05 0.42 EDEN_GPS
95.48 31.45 13.18 -47.3 55.91 -11.54 1.82 1.76 0.004 1.16 1.16 3.0 J387_GPS
95.69863 19.75792 -5.28 -18.73 39.88 17.25 0.56 0.55 0.0 0.36 0.36 3.0 0087_GPS
93.50979 19.39752 -3.63 -8.82 41.13 27.42 0.56 0.56 0.0 0.36 0.36 3.0 0324_GPS
86.292 35.376 -8.9 -20.83 29.03 15.53 0.81 0.83 0.001 0.25 0.82 3.01 w174_GPS
93.05 35.09 6.05 -31.1 55.48 4.04 0.63 0.62 0.003 0.34 4.46 3.0 JB51_GPS
