Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
15.077 38.6428 5.1 -1.8 24.16 17.34 0.14 0.19 0.001 -4.57 1.14 3.0 CPAN_GPS
14.9609 38.4097 4.54 2.75 22.8 22.79 0.16 0.16 0.001 1.21 1.21 1.81 IVCR_GPS
14.9608 38.3968 3.79 4.57 22.54 23.31 0.21 0.26 0.001 1.21 1.21 3.01 IVGP_GPS
14.9865 38.3969 3.03 5.07 22.03 24.16 0.12 0.16 0.001 1.21 1.21 3.01 IVUG_GPS
15.1141 38.6389 2.28 -0.8 21.39 18.08 0.15 0.14 0.001 0.07 1.14 3.0 LI3D_GPS
14.9482 38.4457 3.08 2.47 22.21 21.53 0.13 0.12 0.001 -3.59 1.19 1.78 LOSV_GPS
15.2181 38.8099 3.66 -0.94 22.89 18.15 0.13 0.14 0.001 0.58 1.09 3.0 SPLB_GPS
15.2115 38.7739 3.63 -1.03 22.73 18.28 0.1 0.11 0.001 0.59 1.1 3.0 SPLN_GPS
15.1916 38.7911 3.74 -1.11 22.95 18.05 0.1 0.1 0.001 0.58 1.09 3.0 STDF_GPS
15.07 38.63 3.78 -0.72 23.96 19.32 1.01 1.14 0.0 0.08 0.07 3.0 PANA_GPS
14.87 38.56 4.92 -1.89 23.12 16.98 0.64 0.68 -0.0 -1.39 0.1 2.36 SALI_GPS
14.99 38.38 2.7 4.95 21.71 24.04 0.52 0.54 -0.0 0.1 0.1 3.0 VULC_GPS
14.933 38.49 3.62 2.06 22.59 21.15 1.61 1.62 -0.0 0.1 0.1 3.0 LIPA_GPS
14.95 38.42 4.84 2.49 23.83 21.58 0.67 0.45 -0.0 0.1 0.1 3.0 VCSP_GPS
