Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
30.468 38.534 -11.74 -67.66 3.48 8.04 0.15 0.14 -0.001 0.08 0.04 3.0 SHUT_GPS
36.892 39.797 -14.57 -52.22 6.67 20.08 0.1 0.09 -0.002 -0.38 -0.06 3.0 SVAS_GPS
29.135 37.41 -8.7 -76.12 5.4 0.21 0.31 0.2 -0.0 0.09 0.07 3.0 TVAS_GPS
31.73 38.802 -12.69 -65.15 3.66 9.92 0.56 0.55 -0.001 0.02 0.02 3.02 YUNA_GPS
34.798 39.781 -13.68 -57.14 5.67 16.39 0.09 0.08 -0.002 0.6 -0.03 3.0 YZGT_GPS
38.425 38.328 -9.68 -48.57 11.67 22.39 0.34 0.36 -0.002 -1.96 -0.08 3.01 MLTY_GPS
28.724 40.989 5.62 -64.84 20.29 11.66 0.55 0.5 -0.01 0.06 0.06 3.0 AVCT_GPS
29.118 40.852 6.9 -63.8 21.82 13.37 0.13 0.24 -0.001 -0.17 0.05 3.0 BAD1_GPS
28.782 40.534 -7.47 -66.42 7.13 10.05 0.13 0.2 -0.001 -0.89 0.06 2.64 BOZT_GPS
29.372 40.566 -9.96 -65.15 5.08 11.14 0.2 0.2 -0.0 -0.7 0.05 2.9 DUM2_GPS
27.808 40.393 -7.45 -69.01 6.46 7.92 0.17 0.28 -0.0 0.07 0.07 3.0 ERDT_GPS
29.061 41.061 8.04 -63.55 24.56 11.79 0.48 0.45 -0.02 0.06 0.05 3.0 KANT_GPS
28.333 40.265 -9.79 -67.38 4.22 9.33 0.12 0.12 -0.001 0.06 0.06 2.66 KART_GPS
27.587 40.611 -6.31 -69.84 6.93 7.47 0.16 0.2 -0.001 0.68 0.07 3.06 MADT_GPS
27.962 40.967 10.49 -63.26 24.09 14.13 0.53 0.55 -0.001 0.07 0.07 3.0 MER1_GPS
29.962 40.846 7.05 -63.61 22.35 12.32 0.28 0.28 -0.0 -0.42 0.04 3.0 UCG2_GPS
29.131 40.098 -12.47 -67.27 2.17 9.28 0.21 0.29 -0.001 -1.38 0.05 3.0 ULUT_GPS
