Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
76.408	41.892	-1.27	2.55	26.94	9.96	0.7	0.7	0.024	0.0	0.0	0.0	KOG4_GPS	1.19	1.15
78.646	43.452	0.51	-2.58	28.86	4.12	0.4	0.4	0.003	0.0	0.0	0.0	KOK4_GPS	0.76	0.74
79.885	46.959	-3.57	-5.66	24.76	0.66	0.8	0.8	0.035	0.0	0.0	0.0	KOL4_GPS	1.33	1.28
84.959	49.412	-3.4	-5.56	25.05	-0.86	0.7	0.7	0.013	0.0	0.0	0.0	KOR4_GPS	1.19	1.15
76.52	40.918	-0.01	6.75	28.29	14.23	0.7	0.7	0.01	0.0	0.0	0.0	KOS4_GPS	1.19	1.15
73.881	41.808	-0.91	-3.0	27.21	5.26	0.5	0.5	0.015	0.0	0.0	0.0	KOVK_GPS	0.91	0.88
79.092	42.166	1.39	4.04	29.84	10.61	0.3	0.3	0.01	0.0	0.0	0.0	KOY4_GPS	0.6	0.58
76.072	41.781	-0.14	1.73	28.04	9.25	0.3	0.3	0.004	0.0	0.0	0.0	KRB4_GPS	0.6	0.58
85.066	48.797	-3.67	-5.25	24.92	-0.59	0.9	0.9	0.049	0.0	0.0	0.0	KRC4_GPS	1.46	1.41
71.904	39.494	-1.17	-1.02	26.88	7.82	0.6	0.6	0.048	0.0	0.0	0.0	KRK4_GPS	1.05	1.02
76.434	41.122	-0.61	5.4	27.68	12.85	0.4	0.4	0.008	0.0	0.0	0.0	KRL6_GPS	0.76	0.74
78.161	43.483	0.16	-3.32	28.45	3.56	0.6	0.6	0.014	0.0	0.0	0.0	KRM4_GPS	1.05	1.02
79.926	43.027	0.96	-0.08	29.49	6.27	0.4	0.4	0.005	0.0	0.0	0.0	KRS4_GPS	0.76	0.74
75.048	41.487	-0.57	0.03	27.55	7.94	0.4	0.4	0.005	0.0	0.0	0.0	KRT4_GPS	0.76	0.74
76.443	40.734	-0.03	6.08	28.3	13.55	0.7	0.7	0.012	0.0	0.0	0.0	KRU4_GPS	1.19	1.15
73.667	41.344	-1.27	-1.09	26.83	7.22	0.5	0.5	-0.0	0.0	0.0	0.0	KRV4_GPS	0.91	0.88
77.744	44.592	-2.54	-4.64	25.67	2.37	0.6	0.7	0.026	0.0	0.0	0.0	KSH4_GPS	1.05	1.15
83.998	47.67	-1.78	-3.6	26.76	1.41	0.7	0.7	0.022	0.0	0.0	0.0	KST4_GPS	1.19	1.15
70.94	42.783	-1.34	-6.29	26.68	2.77	0.61	0.61	0.005	0.0	0.0	0.0	KTA4_GPS	1.07	1.03
76.387	42.619	0.38	-2.36	28.6	5.06	0.4	0.4	0.022	0.0	0.0	0.0	KTE4_GPS	0.76	0.74
73.385	45.785	0.11	-3.05	27.91	5.28	0.6	0.6	0.001	0.0	0.0	0.0	KTSS_GPS	1.05	1.02
76.198	42.895	-0.78	-4.1	27.38	3.41	0.5	0.5	0.011	0.0	0.0	0.0	KTY4_GPS	0.91	0.88
79.858	43.63	1.03	-0.2	29.45	6.09	0.7	0.7	0.02	0.0	0.0	0.0	KUD4_GPS	1.19	1.15
75.761	41.749	0.4	0.34	28.54	8.04	0.8	0.8	0.05	0.0	0.0	0.0	KUK4_GPS	1.33	1.28
76.298	40.816	0.29	5.64	28.59	13.19	0.3	0.3	0.01	0.0	0.0	0.0	KUL4_GPS	0.6	0.58
70.601	41.669	-1.37	-4.78	26.64	4.47	0.32	0.31	0.007	0.0	0.0	0.0	KUM4_GPS	0.63	0.6
75.569	41.358	-0.8	2.97	27.36	10.69	0.3	0.3	0.012	0.0	0.0	0.0	KUN4_GPS	0.6	0.58
75.086	43.379	-1.36	-5.12	26.73	2.72	0.32	0.41	-0.0	0.0	0.0	0.0	KUR4_GPS	0.63	0.75
72.832	43.253	-1.2	-5.18	26.8	3.34	0.7	0.7	0.003	0.0	0.0	0.0	KURA_GPS	1.19	1.15
68.715	37.874	-9.04	1.09	18.74	10.9	0.8	0.8	0.016	0.0	0.0	0.0	KURG_GPS	1.33	1.28
76.339	43.894	-1.42	-5.36	26.71	2.07	0.41	0.41	-0.001	0.0	0.0	0.0	KUT4_GPS	0.78	0.75
75.135	42.092	-0.64	-1.42	27.51	6.41	0.3	0.3	0.006	0.0	0.0	0.0	KYZ4_GPS	0.6	0.58
73.323	39.379	-5.2	9.59	22.91	18.03	0.7	0.7	0.015	0.0	0.0	0.0	KYZY_GPS	1.19	1.15
75.977	40.523	1.11	5.14	29.3	12.78	0.7	0.7	0.019	0.0	0.0	0.0	KZY4_GPS	1.19	1.15
78.314	43.522	1.25	-2.38	29.55	4.42	0.7	0.7	0.014	0.0	0.0	0.0	KZZ4_GPS	1.19	1.15
69.933	39.774	-0.21	-3.26	27.61	6.16	0.6	0.6	0.057	0.0	0.0	0.0	LAM4_GPS	1.05	1.02
68.526	38.323	-7.86	-1.94	20.02	7.95	0.6	0.6	0.012	0.0	0.0	0.0	LEDI_GPS	1.05	1.02
73.221	41.572	-0.92	-1.4	27.11	7.04	0.4	0.4	0.012	0.0	0.0	0.0	LJM4_GPS	0.76	0.74
78.501	44.225	-1.13	-4.5	27.2	2.26	0.6	0.6	0.015	0.0	0.0	0.0	MAT4_GPS	1.05	1.02
76.478	43.155	-0.9	-3.04	27.26	4.33	0.4	0.4	0.007	0.0	0.0	0.0	MAY1_GPS	0.76	0.74
70.157	40.035	0.06	-5.0	27.91	4.4	0.6	0.6	0.033	0.0	0.0	0.0	MDG4_GPS	1.05	1.02
73.341	42.524	-1.28	-4.95	26.76	3.41	0.5	0.5	0.01	0.0	0.0	0.0	MER4_GPS	0.91	0.88
73.045	42.248	-0.47	-4.35	27.57	4.09	0.4	0.4	0.009	0.0	0.0	0.0	MKR4_GPS	0.76	0.74
79.323	42.757	0.51	2.84	28.9	9.34	0.5	0.5	0.001	0.0	0.0	0.0	MNJ4_GPS	0.91	0.88
75.038	41.669	-0.55	-0.57	27.64	7.34	0.3	0.3	0.004	0.0	0.0	0.0	MOL4_GPS	0.6	0.58
76.572	41.129	-1.21	5.46	27.08	12.91	0.9	0.9	0.047	0.0	0.0	0.0	MUD4_GPS	1.46	1.41
78.112	42.439	-0.1	2.77	28.22	9.68	0.4	0.4	-0.004	0.0	0.0	0.0	MUN4_GPS	0.76	0.74
73.796	38.137	-6.24	17.12	21.86	25.4	0.6	0.6	0.005	0.0	0.0	0.0	MURG_GPS	1.05	1.02
73.318	42.175	0.2	-3.65	28.28	4.71	0.4	0.4	0.007	0.0	0.0	0.0	MUS4_GPS	0.76	0.74
76.255	41.446	-0.27	3.88	27.96	11.4	0.4	0.4	0.016	0.0	0.0	0.0	NAR5_GPS	0.76	0.74
80.0	42.599	2.04	3.32	30.51	9.65	0.7	0.7	0.012	0.0	0.0	0.0	NBA4_GPS	1.19	1.15
75.73	41.875	-0.9	-0.16	27.33	7.45	0.8	0.8	0.003	0.0	0.0	0.0	NGS4_GPS	1.33	1.28
77.946	42.248	-0.5	3.8	27.83	10.73	0.4	0.4	-0.004	0.0	0.0	0.0	NJK4_GPS	0.76	0.74
78.238	42.406	-1.62	3.7	26.72	10.54	0.8	0.8	0.012	0.0	0.0	0.0	NJT4_GPS	1.33	1.28
79.21	42.665	0.6	3.29	29.01	9.87	0.4	0.4	0.004	0.0	0.0	0.0	NKR4_GPS	0.76	0.74
74.69	41.82	-0.52	-0.86	27.62	7.13	0.4	0.4	-0.001	0.0	0.0	0.0	NRK4_GPS	0.76	0.74
73.763	40.88	-2.68	1.92	25.36	10.2	0.4	0.4	-0.003	0.0	0.0	0.0	NSB4_GPS	0.76	0.74
79.21	43.139	0.84	-0.58	29.28	5.97	0.4	0.4	0.004	0.0	0.0	0.0	NTE4_GPS	0.76	0.74
78.374	42.684	-0.2	0.45	28.21	7.3	0.4	0.4	0.002	0.0	0.0	0.0	NTP4_GPS	0.76	0.74
75.849	41.433	-0.72	4.06	27.46	11.71	0.7	0.7	0.025	0.0	0.0	0.0	OBO4_GPS	1.19	1.15
74.549	42.04	-0.3	-2.31	27.81	5.67	0.3	0.3	0.005	0.0	0.0	0.0	OGI4_GPS	0.6	0.58
67.67	40.291	-0.94	-3.28	26.92	6.78	0.41	0.4	0.003	0.0	0.0	0.0	OKT1_GPS	0.78	0.74
75.983	41.577	-0.64	1.7	27.55	9.28	0.8	0.8	0.035	0.0	0.0	0.0	ONA4_GPS	1.33	1.28
77.918	42.44	-0.58	2.4	27.72	9.33	0.3	0.3	0.003	0.0	0.0	0.0	ORGO_GPS	0.6	0.58
72.743	40.522	-1.48	-0.06	26.65	8.58	0.4	0.5	0.013	0.0	0.0	0.0	OSH4_GPS	0.76	0.88
73.201	42.235	-0.45	-4.5	27.67	3.95	0.31	0.31	0.011	0.0	0.0	0.0	OTM4_GPS	0.62	0.6
74.076	40.436	-1.72	3.91	26.38	12.11	0.4	0.4	-0.004	0.0	0.0	0.0	OYT4_GPS	0.76	0.74
75.13	40.848	-0.8	2.94	27.38	10.82	0.4	0.4	0.004	0.0	0.0	0.0	PAK4_GPS	0.76	0.74
80.04	43.994	0.81	-3.54	29.22	2.73	0.5	0.5	0.02	0.0	0.0	0.0	PAN0_GPS	0.91	0.88
79.06	42.396	0.6	3.04	29.03	9.61	0.4	0.4	-0.003	0.0	0.0	0.0	PCH4_GPS	0.76	0.74
80.228	43.756	0.78	-0.62	29.24	5.58	0.4	0.5	0.006	0.0	0.0	0.0	PDB4_GPS	0.76	0.88
78.076	43.208	0.64	-2.32	28.97	4.59	0.7	0.7	0.017	0.0	0.0	0.0	PKZ4_GPS	1.19	1.15
78.292	42.547	0.18	1.81	28.51	8.63	0.4	0.4	-0.0	0.0	0.0	0.0	PPR4_GPS	0.76	0.74
82.598	50.357	-3.48	-4.77	24.77	0.69	0.7	0.7	0.01	0.0	0.0	0.0	PSE4_GPS	1.19	1.15
78.926	42.721	0.04	2.31	28.41	8.95	0.4	0.4	0.004	0.0	0.0	0.0	PSH4_GPS	0.76	0.74
78.861	42.62	0.64	1.88	29.01	8.57	0.4	0.4	0.001	0.0	0.0	0.0	PTO4_GPS	0.76	0.74
75.088	40.578	-0.2	3.32	27.99	11.23	0.4	0.4	0.007	0.0	0.0	0.0	PTU4_GPS	0.76	0.74
73.627	41.288	-2.47	-0.6	25.63	7.73	0.4	0.4	-0.0	0.0	0.0	0.0	PUR4_GPS	0.76	0.74
74.252	41.912	-0.78	-1.78	27.31	6.36	0.3	0.3	0.007	0.0	0.0	0.0	RAL4_GPS	0.6	0.58
82.306	46.121	-0.46	-2.76	28.03	2.79	0.7	0.7	0.039	0.0	0.0	0.0	RAS4_GPS	1.19	1.15
75.195	43.174	-1.58	-4.6	26.55	3.19	0.5	0.5	0.014	0.0	0.0	0.0	RGA4_GPS	0.91	0.88
79.142	41.964	0.28	5.25	28.75	11.89	0.8	0.8	0.008	0.0	0.0	0.0	RKA4_GPS	1.33	1.28
74.742	41.726	-0.62	-1.25	27.53	6.72	0.4	0.4	0.001	0.0	0.0	0.0	RKR4_GPS	0.76	0.74
79.066	42.121	0.39	3.42	28.84	10.01	0.4	0.4	-0.005	0.0	0.0	0.0	RKT4_GPS	0.76	0.74
75.37	41.76	0.33	-0.66	28.53	7.15	0.3	0.3	0.004	0.0	0.0	0.0	RSO4_GPS	0.6	0.58
75.732	41.697	-0.2	0.53	27.94	8.15	0.3	0.3	0.004	0.0	0.0	0.0	RSR4_GPS	0.6	0.58
70.391	39.864	-0.66	-3.14	27.22	6.13	0.6	0.6	0.042	0.0	0.0	0.0	RTC4_GPS	1.05	1.02
72.667	42.706	-1.12	-5.06	26.83	3.49	0.5	0.5	0.007	0.0	0.0	0.0	RTR4_GPS	0.91	0.88
78.906	42.548	0.03	3.1	28.42	9.76	0.4	0.4	-0.002	0.0	0.0	0.0	RTS4_GPS	0.76	0.74
76.103	42.523	1.2	-1.46	29.4	6.04	0.4	0.4	0.013	0.0	0.0	0.0	RYB4_GPS	0.76	0.74
79.74	42.905	1.17	2.55	29.59	8.92	0.6	0.6	0.009	0.0	0.0	0.0	SAAZ_GPS	1.05	1.02
76.715	42.25	1.02	-0.46	29.32	6.87	0.4	0.4	0.005	0.0	0.0	0.0	SAK4_GPS	0.76	0.74
82.55	49.471	-2.77	-6.66	25.58	-1.19	0.7	0.7	0.014	0.0	0.0	0.0	SAL4_GPS	1.19	1.15
68.246	39.694	-0.98	-2.83	26.96	7.12	0.4	0.4	0.002	0.0	0.0	0.0	SAN1_GPS	0.76	0.74
70.881	41.697	-1.38	-4.48	26.65	4.69	0.4	0.4	0.016	0.0	0.0	0.0	SAN4_GPS	0.76	0.74
85.794	49.193	-4.03	-3.92	24.45	0.41	0.7	0.7	0.011	0.0	0.0	0.0	SAR4_GPS	1.19	1.15
71.701	40.774	-1.63	-1.26	26.32	7.67	0.4	0.4	0.003	0.0	0.0	0.0	SARY_GPS	0.76	0.74
78.972	42.751	0.65	-0.07	29.0	6.54	0.3	0.3	0.008	0.0	0.0	0.0	SAS4_GPS	0.6	0.58
78.408	43.057	1.4	-1.52	29.78	5.29	0.7	0.7	0.004	0.0	0.0	0.0	SATY_GPS	1.19	1.15
80.117	42.503	1.52	3.15	30.02	9.42	0.7	0.7	0.004	0.0	0.0	0.0	SBA4_GPS	1.19	1.15
81.186	47.381	-2.66	-6.31	25.72	-0.4	0.7	0.7	0.036	0.0	0.0	0.0	SDT4_GPS	1.19	1.15
74.153	42.052	-0.87	-2.42	27.2	5.68	0.3	0.3	0.004	0.0	0.0	0.0	SDY4_GPS	0.6	0.58
76.045	42.275	-0.01	-0.56	28.21	6.96	0.3	0.3	0.008	0.0	0.0	0.0	SEM4_GPS	0.6	0.58
78.742	43.9	0.42	-3.06	28.83	3.6	0.5	0.6	0.017	0.0	0.0	0.0	SEX4_GPS	0.91	1.02
78.813	43.43	0.58	-1.6	28.96	5.08	0.4	0.5	0.007	0.0	0.0	0.0	SGD4_GPS	0.76	0.88
75.397	42.622	0.18	-1.92	28.28	5.83	0.4	0.4	0.067	0.0	0.0	0.0	SHA5_GPS	0.76	0.74
80.487	43.251	0.94	0.38	29.47	6.51	0.5	0.5	0.015	0.0	0.0	0.0	SHD4_GPS	0.91	0.88
78.936	43.69	0.8	-1.78	29.14	4.84	0.6	0.6	0.018	0.0	0.0	0.0	SHE4_GPS	1.05	1.02
71.532	42.454	-0.75	-4.69	27.12	4.21	0.3	0.3	0.01	0.0	0.0	0.0	SHI4_GPS	0.6	0.58
79.304	42.868	1.02	-0.68	29.5	5.84	0.4	0.4	0.006	0.0	0.0	0.0	SHL4_GPS	0.76	0.74
72.789	41.302	-2.39	-1.74	25.61	6.86	1.0	1.0	0.036	0.0	0.0	0.0	SHY5_GPS	1.59	1.53
77.959	42.095	-0.0	4.0	28.34	10.92	0.4	0.4	-0.002	0.0	0.0	0.0	SJK4_GPS	0.76	0.74
72.92	42.41	-1.04	-4.01	27.05	4.52	0.31	0.31	0.013	0.0	0.0	0.0	SKA4_GPS	0.62	0.6
79.322	42.604	1.59	3.22	30.01	9.74	0.4	0.4	0.002	0.0	0.0	0.0	SKR4_GPS	0.76	0.74
76.354	42.246	0.76	-0.36	29.02	7.07	0.4	0.5	0.011	0.0	0.0	0.0	SKT4_GPS	0.76	0.88
83.491	49.541	-3.55	-5.42	24.86	-0.25	0.6	0.6	0.008	0.0	0.0	0.0	SLP4_GPS	1.05	1.02
75.772	40.476	0.24	5.13	28.4	12.84	0.6	0.6	0.015	0.0	0.0	0.0	SME4_GPS	1.05	1.02
77.627	41.918	0.32	3.8	28.65	10.92	0.4	0.4	-0.002	0.0	0.0	0.0	SMO4_GPS	0.76	0.74
75.423	41.914	-0.87	-0.23	27.33	7.53	0.3	0.3	0.003	0.0	0.0	0.0	SON4_GPS	0.6	0.58
73.901	42.644	-0.81	-4.16	27.26	4.05	0.5	0.6	0.014	0.0	0.0	0.0	SOS4_GPS	0.91	1.02
78.307	42.786	0.0	-0.89	28.4	5.92	0.3	0.3	0.007	0.0	0.0	0.0	SRB4_GPS	0.6	0.58
78.275	43.227	0.44	-2.39	28.77	4.43	0.5	0.5	0.004	0.0	0.0	0.0	SRT4_GPS	0.91	0.88
77.89	42.349	-0.28	2.59	28.02	9.54	0.4	0.4	-0.001	0.0	0.0	0.0	SSR4_GPS	0.76	0.74
75.814	42.128	0.3	-1.32	28.52	6.32	0.8	0.8	0.017	0.0	0.0	0.0	STE4_GPS	1.33	1.28
78.226	43.433	0.64	-3.0	28.96	3.84	0.6	0.6	0.02	0.0	0.0	0.0	SUG4_GPS	1.05	1.02
80.412	42.906	0.82	0.45	29.29	6.63	0.4	0.4	0.008	0.0	0.0	0.0	SUM4_GPS	0.76	0.74
73.555	42.206	0.14	-2.8	28.28	5.55	0.41	0.41	0.007	0.0	0.0	0.0	SUU4_GPS	0.78	0.75
73.257	39.732	-0.28	2.28	27.8	10.74	0.6	0.6	0.023	0.0	0.0	0.0	SYT4_GPS	1.05	1.02
67.809	42.233	-2.4	-5.33	25.21	4.73	0.7	0.7	0.006	0.0	0.0	0.0	TAKR_GPS	1.19	1.15
73.657	44.238	-0.3	-4.34	27.64	3.91	0.7	0.8	0.009	0.0	0.0	0.0	TALD_GPS	1.19	1.28
77.553	42.137	-0.16	3.08	28.14	10.14	0.4	0.4	0.005	0.0	0.0	0.0	TAM4_GPS	0.76	0.74
76.594	42.137	0.34	1.21	28.63	8.6	0.3	0.3	0.012	0.0	0.0	0.0	TEG4_GPS	0.6	0.58
78.842	44.855	-1.33	-4.1	26.95	2.56	0.5	0.5	0.005	0.0	0.0	0.0	TEK4_GPS	0.91	0.88
73.333	41.785	-1.22	-2.86	26.8	5.51	0.4	0.4	0.011	0.0	0.0	0.0	TEM4_GPS	0.76	0.74
80.866	46.081	-1.63	-3.62	26.74	2.39	0.6	0.7	0.032	0.0	0.0	0.0	TEN4_GPS	1.05	1.15
71.146	41.539	-1.69	-4.42	26.36	4.62	0.3	0.3	0.011	0.0	0.0	0.0	TER4_GPS	0.6	0.58
74.722	41.511	-0.82	-0.88	27.34	7.13	0.4	0.4	0.006	0.0	0.0	0.0	TGU4_GPS	0.76	0.74
75.263	40.889	-0.6	3.38	27.58	11.18	0.4	0.4	0.006	0.0	0.0	0.0	THR4_GPS	0.76	0.74
75.837	42.355	0.32	-2.0	28.51	5.61	0.3	0.3	0.008	0.0	0.0	0.0	TOK6_GPS	0.6	0.58
77.052	42.157	0.49	1.75	28.73	8.98	0.4	0.4	0.004	0.0	0.0	0.0	TON4_GPS	0.76	0.74
73.16	41.895	-0.67	-3.81	27.39	4.66	0.41	0.41	0.013	0.0	0.0	0.0	TOR4_GPS	0.78	0.75
77.311	42.176	0.06	2.63	28.33	9.8	0.3	0.3	0.011	0.0	0.0	0.0	TOS4_GPS	0.6	0.58
75.383	40.578	-0.12	4.51	28.09	12.35	0.4	0.4	0.006	0.0	0.0	0.0	TRG4_GPS	0.76	0.74
83.63	50.382	-3.37	-5.02	24.95	0.11	0.6	0.7	0.005	0.0	0.0	0.0	TRM4_GPS	1.05	1.15
80.126	45.514	-3.1	-3.72	25.3	2.5	0.7	0.7	0.032	0.0	0.0	0.0	TRY4_GPS	1.19	1.15
74.79	42.055	-0.42	-1.12	27.71	6.81	0.4	0.4	-0.007	0.0	0.0	0.0	TSH5_GPS	0.76	0.74
78.948	42.415	0.52	3.7	28.92	10.35	0.3	0.3	0.007	0.0	0.0	0.0	TUA4_GPS	0.6	0.58
79.297	43.029	1.23	-1.17	29.69	5.34	0.4	0.4	0.007	0.0	0.0	0.0	TUM4_GPS	0.76	0.74
77.642	43.315	0.43	-2.8	29.16	4.21	0.51	0.61	0.006	0.0	0.0	0.0	TUR4_GPS	0.92	1.03
73.824	42.32	-0.46	-4.43	27.58	3.77	0.31	0.31	0.005	0.0	0.0	0.0	TUS4_GPS	0.62	0.6
71.203	40.212	-0.5	-2.29	27.43	6.81	0.7	0.6	0.045	0.0	0.0	0.0	TUT4_GPS	1.19	1.02
78.509	42.632	-0.32	1.69	28.01	8.47	0.3	0.3	0.003	0.0	0.0	0.0	TYUP_GPS	0.6	0.58
73.334	40.569	-1.26	0.9	26.76	9.32	0.5	0.5	0.017	0.0	0.0	0.0	TZB4_GPS	0.91	0.88
70.254	42.28	-1.63	-4.85	26.39	4.46	0.4	0.4	0.015	0.0	0.0	0.0	UGAM_GPS	0.76	0.74
75.959	41.934	-0.62	0.62	27.63	8.18	0.3	0.3	0.005	0.0	0.0	0.0	UKO4_GPS	0.6	0.58
78.926	42.858	0.23	0.1	28.7	6.75	0.4	0.4	0.004	0.0	0.0	0.0	ULT4_GPS	0.76	0.74
75.08	42.346	-0.31	-2.33	27.8	5.52	0.5	0.5	0.016	0.0	0.0	0.0	ULU4_GPS	0.91	0.88
71.958	42.354	-0.69	-4.63	27.24	4.19	0.3	0.3	0.013	0.0	0.0	0.0	URM4_GPS	0.6	0.58
76.338	42.11	-0.34	0.24	27.93	7.67	0.4	0.4	0.001	0.0	0.0	0.0	URS4_GPS	0.76	0.74
77.969	45.739	-1.07	-3.93	27.17	3.0	0.6	0.6	0.013	0.0	0.0	0.0	USH4_GPS	1.05	1.02
73.478	41.219	-1.8	0.46	26.33	8.87	0.4	0.4	0.001	0.0	0.0	0.0	UUM4_GPS	0.76	0.74
79.532	44.478	-2.21	-2.68	26.18	3.77	0.8	0.9	0.042	0.0	0.0	0.0	UYG4_GPS	1.33	1.41
74.929	41.936	-0.52	-1.0	27.62	6.87	0.3	0.3	0.004	0.0	0.0	0.0	UZB4_GPS	0.6	0.58
74.78	41.069	-1.06	1.63	27.06	9.61	0.5	0.5	0.008	0.0	0.0	0.0	UZG4_GPS	0.91	0.88
79.022	43.144	0.96	-0.97	29.38	5.62	0.4	0.5	0.006	0.0	0.0	0.0	UZL4_GPS	0.76	0.88
72.498	41.98	-0.54	-3.76	27.77	4.84	0.41	0.41	0.004	0.0	0.0	0.0	UZU4_GPS	0.78	0.75
81.414	50.667	-3.23	-5.62	24.84	0.22	0.7	0.7	0.029	0.0	0.0	0.0	VAV4_GPS	1.19	1.15
77.863	42.031	0.0	3.98	28.34	10.95	0.4	0.4	-0.007	0.0	0.0	0.0	VJK4_GPS	0.76	0.74
79.392	42.546	1.08	2.64	29.52	9.12	0.4	0.4	0.004	0.0	0.0	0.0	VKA4_GPS	0.76	0.74
78.833	42.898	0.76	-0.42	29.19	6.28	0.5	0.5	0.001	0.0	0.0	0.0	VKE4_GPS	0.91	0.88
76.336	42.185	0.96	-0.06	29.22	7.37	0.4	0.4	0.005	0.0	0.0	0.0	VKR4_GPS	0.76	0.74
74.999	42.221	-0.32	-2.04	27.8	5.85	0.3	0.3	0.007	0.0	0.0	0.0	VSE4_GPS	0.6	0.58
76.744	42.04	0.51	2.34	28.73	9.66	0.4	0.4	0.006	0.0	0.0	0.0	VTG4_GPS	0.76	0.74
76.981	42.021	-0.12	2.82	28.14	10.1	0.4	0.4	0.004	0.0	0.0	0.0	VTU4_GPS	0.76	0.74
68.967	38.854	-1.9	-1.62	26.02	8.13	0.6	0.6	0.003	0.0	0.0	0.0	WARZ_GPS	1.05	1.02
75.741	41.979	-0.59	0.34	27.63	8.04	0.3	0.3	0.007	0.0	0.0	0.0	YUZ4_GPS	0.6	0.58
73.207	41.335	-1.63	-0.62	26.42	7.85	0.7	0.6	-0.004	0.0	0.0	0.0	YZG4_GPS	1.19	1.02
82.322	49.934	-3.1	-5.58	25.12	-0.03	0.7	0.7	0.016	0.0	0.0	0.0	ZAR4_GPS	1.19	1.15
84.856	47.434	-1.27	-2.85	27.37	1.88	0.7	0.7	0.034	0.0	0.0	0.0	ZAS4_GPS	1.19	1.15
75.009	41.092	-1.08	2.11	27.07	10.05	0.4	0.4	0.006	0.0	0.0	0.0	ZBA4_GPS	0.76	0.74
80.889	49.619	-2.8	-6.03	25.37	-0.03	0.7	0.7	0.029	0.0	0.0	0.0	ZES4_GPS	1.19	1.15
74.379	42.302	-0.66	-3.43	27.39	4.62	0.4	0.4	0.002	0.0	0.0	0.0	ZKK4_GPS	0.76	0.74
82.566	47.611	-1.36	-5.26	27.08	0.21	0.7	0.7	0.028	0.0	0.0	0.0	ZTR4_GPS	1.19	1.15
95.901	28.778	17.5	8.56	46.64	9.71	0.7	0.8	0.0	0.0	0.0	0.0	AMOL_GPS	1.19	1.28
95.902	28.801	15.4	9.06	44.55	10.21	0.3	0.3	0.001	0.0	0.0	0.0	ANIN_GPS	0.6	0.58
95.966	28.325	16.13	12.66	45.22	13.79	0.4	0.3	0.001	0.0	0.0	0.0	HUNL_GPS	0.76	0.58
96.359	27.756	11.34	13.49	40.38	14.49	0.6	0.6	0.0	0.0	0.0	0.0	KNGR_GPS	1.05	1.02
95.855	28.449	13.52	12.15	42.63	13.32	0.7	0.7	0.0	0.0	0.0	0.0	RALI_GPS	1.19	1.15
96.396	27.973	12.82	12.09	41.89	13.08	0.3	0.3	0.001	0.0	0.0	0.0	TDNG_GPS	0.6	0.58
95.834	28.224	15.64	14.65	44.72	15.83	0.7	0.8	0.0	0.0	0.0	0.0	TWGN_GPS	1.19	1.28
97.016	28.131	11.98	1.33	41.07	2.11	0.5	0.5	0.0	0.0	0.0	0.0	WALG_GPS	0.91	0.88
90.72	27.54	11.02	24.12	39.94	26.93	1.1	1.4	0.0	0.0	0.0	0.0	BHUM_GPS	1.72	2.0
90.54	27.52	11.49	23.13	40.34	26.08	0.6	0.7	0.0	0.0	0.0	0.0	DGON_GPS	1.05	1.15
89.45	26.89	10.66	28.72	39.43	31.98	0.6	1.3	0.0	0.0	0.0	0.0	KAMJ_GPS	1.05	1.89
90.7	27.61	12.66	23.88	41.55	26.73	1.7	1.6	0.0	0.0	0.0	0.0	KURJ_GPS	2.45	2.23
89.44	27.39	11.95	25.38	40.76	28.68	0.7	0.7	0.0	0.0	0.0	0.0	PARO_GPS	1.19	1.15
90.672	26.357	13.64	23.54	42.36	26.44	1.2	1.3	-0.059	0.0	0.0	0.0	ABPH_GPS	1.85	1.89
92.732	23.724	5.68	27.57	34.3	28.69	0.44	0.44	-0.066	0.0	0.0	0.0	AIZL_GPS	0.82	0.79
92.192	23.162	7.81	31.24	36.46	31.14	0.8	0.7	0.054	0.0	0.0	0.0	BAGH_GPS	1.33	1.15
91.293	26.005	12.39	28.19	41.12	30.87	0.6	0.5	0.038	0.0	0.0	0.0	BAMU_GPS	1.05	0.88
92.375	22.726	7.9	27.92	39.21	32.49	1.2	1.02	-0.01	0.0	0.0	0.0	BARK_GPS	1.85	1.55
92.438	27.272	12.79	17.38	41.68	19.66	0.7	0.6	0.103	0.0	0.0	0.0	BOMD_GPS	1.19	1.02
92.415	27.27	12.29	19.2	41.18	20.96	0.4	0.4	0.011	0.0	0.0	0.0	BOMP_GPS	0.76	0.74
90.569	26.473	13.94	27.74	42.67	30.67	1.9	1.7	0.028	0.0	0.0	0.0	BONG_GPS	2.68	2.34
91.515	24.19	10.42	31.3	41.17	32.62	1.0	0.8	0.047	0.0	0.0	0.0	CHNR_GPS	1.59	1.28
90.498	27.484	11.5	24.53	40.34	27.49	0.5	0.4	0.093	0.0	0.0	0.0	CHUC_GPS	0.91	0.74
91.856	25.567	10.51	27.84	39.17	29.92	0.4	0.4	0.026	0.0	0.0	0.0	CSOS_GPS	0.76	0.74
77.126	28.482	8.37	24.41	34.04	35.71	1.28	1.25	-0.116	0.0	0.0	0.0	DELH_GPS	1.94	1.83
90.401	23.727	11.19	33.21	39.55	36.13	0.2	0.3	0.01	0.0	0.0	0.0	DHAK_GPS	0.43	0.58
89.632	27.59	11.43	24.68	40.27	27.93	0.5	0.5	0.064	0.0	0.0	0.0	DODI_GPS	0.91	0.88
