Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
29.89645	40.76407	13.45	9.65	16.8	13.2	0.39	0.63	-0.004	0.0	0.0	0.0	ISUU_GPS	0.74	1.06
29.4394	40.80524	17.3	9.19	20.52	11.72	0.24	0.23	0.002	0.0	0.0	0.0	GEBZ_GPS	0.5	0.47
29.7271	40.44617	-0.34	7.25	3.98	10.42	0.2	0.18	0.002	0.0	0.0	0.0	IZNK_GPS	0.43	0.39
29.61333	41.179	22.28	8.81	24.39	11.73	0.75	0.72	0.003	0.0	0.0	0.0	SILE_GPS	1.26	1.18
29.54442	40.08515	-2.44	5.81	2.92	8.58	0.42	0.61	-0.001	0.0	0.0	0.0	ING1_GPS	0.79	1.03
29.51408	40.08604	-4.09	7.16	1.27	9.86	0.26	0.23	0.0	0.0	0.0	0.0	INGL_GPS	0.54	0.47
29.50895	40.06861	-2.57	9.12	2.87	11.79	0.32	0.33	0.002	0.0	0.0	0.0	NGL2_GPS	0.63	0.63
29.40736	40.83553	17.69	10.54	20.82	13.0	0.32	0.33	-0.001	0.0	0.0	0.0	COVA_GPS	0.63	0.63
29.97739	40.14146	-3.09	5.6	2.5	9.33	0.13	0.18	0.004	0.0	0.0	0.0	BILE_GPS	0.31	0.39
29.95094	40.80198	16.5	7.75	19.36	11.59	0.12	0.16	0.003	0.0	0.0	0.0	IZMC_GPS	0.29	0.35
25.18057	39.89722	2.54	7.5	7.43	-2.68	0.35	0.35	0.0	0.0	0.0	0.0	LEMN_GPS	0.68	0.66
12.87891	49.1442	38.35	49.38	20.36	15.63	0.11	0.08	-0.073	0.0	0.0	0.0	WTZR_GPS	0.27	0.2
6.60451	52.91461	43.16	63.58	17.8	16.64	0.11	0.11	-0.081	0.0	0.0	0.0	WSRT_GPS	0.27	0.26
2.3098	36.5347	-3.52	73.8	19.92	17.8	0.12	0.11	-0.0	0.0	0.0	0.0	ABKD_GPS	0.29	0.26
47.2292	-19.0183	-128.21	-27.06	18.77	14.3	0.2	0.25	0.001	0.0	0.0	0.0	ABPO_GPS	0.43	0.51
4.1986	35.4346	-6.97	70.96	18.53	18.77	0.15	0.11	0.0	0.0	0.0	0.0	ABSD_GPS	0.34	0.26
3.0333	36.7961	-1.81	72.18	20.5	17.64	0.08	0.1	-0.0	0.0	0.0	0.0	ABZH_GPS	0.21	0.24
351.6011	43.3644	7.87	93.19	20.73	17.1	0.1	0.1	0.01	0.0	0.0	0.0	ACOR_GPS	0.25	0.24
3.448	34.9115	-9.82	72.56	17.52	18.83	0.12	0.12	0.0	0.0	0.0	0.0	ADCK_GPS	0.29	0.28
138.6473	-34.729	-43.65	-60.4	24.68	59.05	0.61	0.34	0.0	0.0	0.0	0.0	ADE1_GPS	1.07	0.65
38.7663	9.0351	-67.74	-4.37	24.71	18.8	0.45	0.44	0.0	0.0	0.0	0.0	ADIS_GPS	0.84	0.79
3.0982	34.215	-12.14	74.26	17.32	19.81	0.12	0.14	0.0	0.0	0.0	0.0	ADJF_GPS	0.29	0.32
2.5758	35.4014	-8.75	74.3	17.69	18.82	0.13	0.12	0.0	0.0	0.0	0.0	AFDJ_GPS	0.31	0.28
4.451	34.7238	-9.53	70.71	17.83	19.02	0.13	0.12	0.0	0.0	0.0	0.0	AFRS_GPS	0.31	0.28
8.7626	41.9275	16.24	58.44	20.76	15.76	0.15	0.14	-0.0	0.0	0.0	0.0	AJAC_GPS	0.34	0.32
3.4143	36.6508	-2.51	73.13	19.99	19.37	0.17	0.4	-0.0	0.0	0.0	0.0	AKDR_GPS	0.38	0.74
