Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
94.009	24.363	-1.39	25.16	28.41	20.12	0.26	0.23	0.009	0.0	0.0	0.0	w143_GPS	0.52	0.46
93.925	24.749	-0.84	25.34	29.38	20.19	0.16	0.16	0.016	0.0	0.0	0.0	w144_GPS	0.35	0.34
93.785	24.817	0.98	28.51	31.1	23.43	0.42	0.39	0.004	0.0	0.0	0.0	w145_GPS	0.76	0.69
93.679	24.344	-0.18	25.72	29.93	20.73	0.2	0.19	0.012	0.0	0.0	0.0	w146_GPS	0.42	0.39
93.624	24.331	-4.13	32.36	26.33	27.41	0.7	0.62	0.002	0.0	0.0	0.0	w147_GPS	1.14	1.0
93.559	24.821	4.87	31.46	35.29	26.43	0.3	0.29	0.006	0.0	0.0	0.0	w148_GPS	0.58	0.55
93.313	23.48	2.31	32.48	32.36	27.71	0.26	0.23	0.011	0.0	0.0	0.0	w149_GPS	0.52	0.46
93.128	24.796	4.66	33.54	35.17	28.65	0.34	0.3	0.005	0.0	0.0	0.0	w150_GPS	0.64	0.56
93.087	23.611	2.33	33.87	32.19	29.24	0.24	0.2	0.012	0.0	0.0	0.0	w151_GPS	0.49	0.41
93.082	23.202	2.23	33.94	32.04	29.37	0.38	0.31	0.008	0.0	0.0	0.0	w152_GPS	0.7	0.58
93.064	23.129	2.2	33.28	32.02	28.72	0.4	0.34	0.007	0.0	0.0	0.0	w153_GPS	0.73	0.62
92.901	23.175	3.5	33.88	33.35	29.36	0.39	0.33	0.007	0.0	0.0	0.0	w154_GPS	0.72	0.61
92.869	24.814	6.3	34.0	36.58	29.25	0.38	0.32	0.005	0.0	0.0	0.0	w155_GPS	0.7	0.59
92.856	23.329	4.3	34.78	34.41	30.19	0.6	0.5	0.004	0.0	0.0	0.0	w156_GPS	1.01	0.84
92.732	23.724	3.39	34.59	33.32	30.05	0.44	0.44	0.005	0.0	0.0	0.0	w158_GPS	0.79	0.76
92.731	24.371	3.69	35.24	34.19	30.53	0.29	0.25	0.008	0.0	0.0	0.0	w159_GPS	0.57	0.49
92.685	23.306	2.81	35.06	32.96	30.53	0.5	0.42	0.005	0.0	0.0	0.0	w160_GPS	0.87	0.73
92.49	23.943	3.72	35.3	33.97	30.78	0.25	0.21	0.011	0.0	0.0	0.0	w161_GPS	0.5	0.42
